Article_id,Title,Description,Date,Category,URL
1914,Barack Obama’s daughters may ‘still have PTSD’ from having secret service guys follow them during White House days,"The former president made it clear his daughters may not end up pursuing a similar career path, because they lacked privacy growing up, something that they value a lot now","May 19, 2021 9:40:25 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/barack-obama-daughters-ptsd-white-house-michelle-obama-7321826/
1915,Why sunscreen should always be a part of your skincare routine,"""Remember, sunscreen is not a definitive resolution. Along with sunscreen do use hats, sunglasses, right kinds of clothing, eat healthily and stay hydrated,"" said Dr Somdutta Singh","May 19, 2021 8:50:04 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/sunscreen-healthy-skin-tips-7310520/
1916,"Besides Naomi Campbell, some other celebs who embraced motherhood at a later age","Doctors, however, caution that pregnancy must happen within a certain age, as otherwise it can become a high-risk one ","May 19, 2021 8:00:09 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/naomi-campbell-celeb-moms-who-embraced-motherhood-at-a-later-age-kareena-kapoor-khan-aishwarya-rai-bachchan-shilpa-shetty-kundra-meghan-markle-7321645/
1917,‘City in transition’: New York vies to turn page on pandemic,"Starting Wednesday, vaccinated New Yorkers can shed their masks in most situations, and restaurants, stores, gyms and many other businesses can go back to full capacity if they check vaccination cards or apps for proof that all patrons have been inoculated","May 19, 2021 7:30:10 pm",Lifestyle,https://indianexpress.com/article/lifestyle/destination-of-the-week/city-in-transition-new-york-vies-to-turn-page-on-pandemic-7321741/
1918,Shilpa Shetty receives ‘specially curated’ Marwari feast from restaurant; see pics,"“Thank you for the yummy food and love,” Shilpa wrote on Instagram","May 19, 2021 7:00:07 pm",Lifestyle,https://indianexpress.com/article/lifestyle/food-wine/shilpa-shetty-receives-specially-curated-marwari-meal-from-restaurant-see-pics-7321795/
1919,COVID-19: Doctors explain why young people are getting more affected in second wave,Many states have found that the virus is affecting more and more young people,"May 19, 2021 6:20:17 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/covid-19-doctors-explain-why-young-people-are-getting-more-affected-in-second-wave-7312303/
1920,‘I identify as non-binary; will officially be changing my pronouns to they/them’: Demi Lovato,"""Sharing this with you now opens another level of vulnerability for me. I’m doing this for those out there that haven’t been able to share who they truly are with their loved ones,"" they wrote","May 19, 2021  7:51:03 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/i-identify-as-non-binary-will-officially-be-changing-my-pronouns-to-they-them-demi-lovato-7321575/
1921,Grand day for the French: Cafe and bistro terraces reopen,"Tourists waited excitedly as the cordon around the world’s most visited museum and home of the “Mona Lisa”, the Louvre, was finally lifted","May 19, 2021 4:51:02 pm",Lifestyle,https://indianexpress.com/article/lifestyle/destination-of-the-week/grand-day-for-the-french-cafe-and-bistro-terraces-reopen-7321665/
1922,"Four reasons you may be experiencing hair loss, according to a nutritionist",The nutritionist also suggested some simple ways to prevent hair loss,"May 19, 2021 4:40:17 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/hair-loss-reasons-tips-prevention-nutritionist-7318809/
1923,Miss Universe runner-up Adline Castelino returns to India in style; here’s the cost of her outfit,Adline Castelino was spotted at the airport waving the Indian national flag,"May 19, 2021 3:50:08 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/miss-universe-runner-up-adline-castelino-returns-to-india-cost-outfit-7321510/
1924,Queen’s granddaughter Princess Beatrice expecting a baby,"Beatrice, the elder daughter of Prince Andrew and his ex-wife Sarah Ferguson, married property developer Mapello Mozzi in July 2020, at a small ceremony constrained by coronavirus restrictions","May 19, 2021 3:37:04 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/queens-granddaughter-princess-beatrice-expecting-a-baby-7321567/
1925,Apple’s new Pride Edition bands celebrate the diverse LGBTQ+ community,"Besides inclusion of the Black and Latinx communities, the band also represents those who have passed away from or are living with HIV/AIDS","May 19, 2021 3:00:08 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/apples-new-pride-edition-bands-celebrate-diverse-lgbtq-community-7321332/
1926,"Decor to wedding ring, details about Ariana Grande’s ‘intimate’ wedding revealed",Having a small ceremony was important to both Ariana and husband Dalton Gomez,"May 19, 2021 2:10:04 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/decor-guests-wedding-ring-ariana-grande-intimate-wedding-dalton-gomez-7321349/
1927,What to do when post-Covid symptoms linger months after recovery,"As several cases of 'long covid syndrome' have been reported, doctors recommend covid patients to closely watch their symptoms post-recovery, follow a healthy diet and try going back to their usual routine to prevent psychological problems","May 19, 2021  5:00:59 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/what-to-do-when-post-covid-symptoms-linger-months-after-recovery-7321293/
1928,‘The second wave has been brutal; it took away so many lives around me’: Pratik Gandhi,"""My heart goes out to everyone who is suffering from the loss of a loved one. My family and I got COVID last year but I am grateful for the fact that we survived it,"" he said","May 19, 2021 12:30:42 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/pratik-gandhi-scam-1992-vitthal-teedi-7313855/
1929,Summer cooler: Try this refreshing lemonade with a twist,Nimbu paani is the perfect go-to drink on hot summer days. Would you like to try?,"May 19, 2021 11:40:27 am",Lifestyle,https://indianexpress.com/article/lifestyle/food-wine/summer-cooler-try-nimboo-pani-with-a-twist-7318734/
1930,‘Age should only make you more confident about who you are’: Dr Ria Banerjee Ankola,"Age is just a number added to your life which makes you richer by your experience and should only add more wisdom and grace, said Dr Ria Banerjee Ankola","May 19, 2021 10:50:38 am",Lifestyle,https://indianexpress.com/article/lifestyle/feelings/age-self-esteem-confidence-emotions-ria-ankola-7318515/
1931,What happens if the gap between two COVID-19 vaccine doses exceeds?,The time intervals between dosages are decided based on the time for the immune system to generate antibodies with an increased affinity for the antigen,"May 19, 2021 10:30:12 am",Lifestyle,https://indianexpress.com/article/lifestyle/health/coronavirus-what-happens-the-gap-exceeds-between-two-doses-an-expert-covishield-covaxin-7305615/
1932,Supermodel Naomi Campbell says she is mother to a baby girl at 50,"The 50-year-old British supermodel announced the news Tuesday on Instagram, posting a picture of her hand holding a baby’s feet","May 19, 2021 10:00:07 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/model-naomi-campbell-says-she-is-mother-to-a-baby-girl-at-50-7321052/
1933,Pandemic fitness: Ankita Konwar shares what’s keeping her ‘sane’ in these times,Fitness and mental health go hand in hand. Ankita Konwar shows us how,"May 19, 2021 9:10:27 am",Lifestyle,https://indianexpress.com/article/lifestyle/fitness/ankita-konwar-running-milind-soman-mental-health-benefits-pandemic-7316166/
1934,‘Curiosity is the gateway to everything you know you want’: Sarah Jessica Parker,"""Curiosity is more powerful than comfort. Comfort is seductive. It envelops you and seems to ask nothing in return. It’s necessary on occasion but it can be a beautiful prison,"" she said","May 19, 2021 8:20:02 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-positive/curiosity-is-the-gateway-to-everything-you-know-you-want-sarah-jessica-parker-7320311/
1935,Paris museum gets ready to welcome visitors after COVID shutdown,The French government closed museums and other cultural venues at the end of October to curb the spread of COVID-19. It is now allowing them to re-open after virus rates started to fall. But restrictions remain in place,"May 18, 2021 10:30:54 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/musee-dorsay-paris-museum-gets-ready-to-welcome-visitors-after-covid-shutdown-7319897/
1936,Celeb fashion: Malaika Arora is breaking the internet with her latest look,"Malaika knows how to keep it stylish, always","May 18, 2021 9:40:09 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/celeb-fashion-malaika-arora-dazzling-sari-photos-7319927/
1937,Croatian freediver holds breath underwater for almost 25 minutes; breaks previous record,"""The greatest motivation of all is my 21 years old daughter Saša, who has autism. My results are giving me the media space and then I can speak about autism awareness,"" said freediver Budimir Šobat","May 18, 2021 8:50:25 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fitness/croatian-freediver-guinness-world-record-holding-breath-underwater-7319721/
1938,Basic makeup tips for your next virtual meeting,Just a few simple steps and you’ll be ready to ace that last-minute meeting!,"May 18, 2021 8:00:58 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/makeup-tips-for-virtual-meeting-7318281/
1939,International Museum Day: How many of these prominent museums from around the world have you visited?,"Introduced by the International Council of Museums, this day has been celebrated every year over the past 43 years, since 1977","May 18, 2021 7:12:25 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/international-museum-day-how-many-of-these-prominent-museums-from-around-the-world-have-you-visited-7320385/
1940,Madhuri Dixit looks effortlessly gorgeous in ethnic wear; these pics are proof,The actor was recently spotted looking stunning as ever in a yellow lehenga from designer Seema Gujral,"May 18, 2021 6:20:26 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/madhuri-dixit-continues-looking-effortlessly-gorgeous-in-ethnic-wear-check-out-the-pictures-7314552/
1941,"What patients with diabetes, cancer and kidney disorders need to know about black fungus","Black fungus infection symptoms, treatment, causes: People in an extreme immune-compromised state are likely to contract this infection, says a doctor ","May 21, 2021  7:24:06 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/what-patients-with-diabetes-cancer-and-kidney-disorders-need-to-know-about-black-fungus-7320140/
1942,We can’t get over Karan Singh Grover’s latest workout; watch,This exercise requires immense body strength as well as balance,"May 18, 2021 4:40:01 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fitness/karan-singh-grover-workout-video-handstand-push-ups-7316329/
1943,Do Indians feel safe and comfortable inside their own homes?,"An international survey outlines trends that have emerged from a year of surviving the pandemic, which includes the need for flexible spaces and greener interiors","May 18, 2021 4:15:15 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/do-indians-feel-safe-and-comfortable-inside-their-own-homes-covid19-pandemic-ikea-report-7320079/
1944,Doctor recommends this pranayam for COVID patients to keep lungs healthy,"While proning helps improve oxygen levels, Dr Naresh Trehan, chairman, Medanta, also suggests practising yoga to keep lungs healthy","May 18, 2021 3:50:50 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/anulom-vilom-pranayam-covid-patients-lungs-healthy-7318617/
1945,"Ariana Grande, Dalton Gomez are married: A timeline of their relationship","The two got married in a ""tiny and intimate"" wedding ceremony","May 18, 2021 3:00:34 pm",Lifestyle,https://indianexpress.com/article/lifestyle/feelings/ariana-grande-dalton-gomez-are-married-a-timeline-of-their-relationship-7319951/
1946,Would you like to try chef Sanjeev Kapoor’s Kerala Mango Curry?,"It is a great option for lunch on a lazy, hot day","May 18, 2021 2:10:14 pm",Lifestyle,https://indianexpress.com/article/lifestyle/food-wine/summer-easy-recipe-sanjeev-kapoor-kerala-mango-curry-7309659/
1947,Ira Khan objected to ‘gendered nouns’ when called Aamir Khan’s ‘son’,The 24-year-old always puts out content that is quirky and super-relatable,"May 18, 2021 1:20:29 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/ira-khan-objected-to-gendered-nouns-when-called-aamir-khans-son-7319783/
1948,‘Time to practise what we preach’: Therapists on taking care of their mental health amid pandemic,"Mental health professionals aren't immune to the disruption caused by the pandemic. Therapists are facing the same anxiety, uncertainty, and stress that are troubling those who seek their services","May 18, 2021 12:30:30 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/mental-health-pandemic-stress-second-wave-therapists-caregivers-mindfulness-7309605/
1949,‘Shakti Maira’s art can be likened to a memoir that rested on his spiritual and aesthetic beliefs’,"A beauty polemicist, artist and writer Shakti Maira's practice was rooted in realism and incredibly diverse. He leaves behind a multifaceted legacy 
","May 18, 2021  12:12:40 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/shakti-maira-art-can-be-likened-to-a-memoir-that-rested-on-his-spiritual-and-aesthetic-beliefs-7319768/
1950,"Long working hours are a killer, WHO study shows","""The pandemic is accelerating developments that could feed the trend towards increased working time,"" the WHO said, estimating that at least 9 per cent of people work long hours","May 18, 2021 11:42:52 am",Lifestyle,https://indianexpress.com/article/lifestyle/health/long-working-hours-are-a-killer-who-study-shows-7319662/
1951,"Emily Ratajkowski knows how to keep it versatile, one outfit at a time",The model manages to pull off everything with ease. Check out the pictures here,"May 18, 2021 11:40:52 am",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/emily-ratajkowski-knows-how-to-keep-it-versatile-one-outfit-at-a-time-7317151/
1952,Ghee vs butter: Which is better?,"""Ghee made directly from milk is not good,"" said ayurvedic practitioner Dr Aiswarya Santhosh","May 18, 2021 10:50:58 am",Lifestyle,https://indianexpress.com/article/lifestyle/health/ghee-vs-butter-ayurveda-constipation-health-benefits-7304283/
1953,"‘Straighten your back, loosen your shoulders’: Shilpa Shetty on dealing with pandemic stress","""Please don’t neglect your health, your food, your sleep, or even your water intake,"" the actor wrote on Instagram","May 18, 2021 10:00:44 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/straighten-your-back-loosen-your-shoulders-shilpa-shetty-on-dealing-with-pandemic-stress-7319014/
1954,Why there is no need to repeat RT-PCR test after 14 days of quarantine,"Even after the virus is dead and ineffective in the body, some may experience its after-effects. But that does not mean these people can transmit the virus, a doctor says ","May 18, 2021  10:54:08 am",Lifestyle,https://indianexpress.com/article/lifestyle/health/an-expert-explains-why-there-is-no-need-to-repeat-rt-pcr-test-after-14-days-of-quarantine-7312442/
1955,"‘The way to live is with vulnerability, to stop controlling and predicting’: Brené Brown","""We can't practise compassion for others unless we can be kind to ourselves,"" says the researcher on the importance of embracing vulnerabilities
","May 18, 2021 8:15:13 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-positive/the-way-to-live-is-with-vulnerability-to-stop-controlling-and-predicting-brene-brown-7310802/
1956,World Hypertension Day: Control your blood pressure with regular checks,"The theme for World Hypertension Day 2021 is Measure Your Blood Pressure Accurately, Control It, Live Longer. Stay safe by keeping your blood pressure in check with regular readings and following a healthy lifestyle.","May 17, 2021 11:24:22 pm",Lifestyle,https://indianexpress.com/article/lifestyle/sponsored-lifestyle/world-hypertension-day-control-your-blood-pressure-with-regular-checks-7318941/
1957,Miss Universe 2020 Andrea Meza’s winning gown took ‘almost a year’ to make,Miss Universe 2020 Andrea Meza's gown was created by designer Ivis Lenin,"May 17, 2021 10:30:53 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/miss-universe-2020-andrea-meza-winning-gown-took-almost-a-year-to-be-made-7318454/
1958,"Ayurvedic doctor shares tips to make your hair healthy, shiny",Take a look at what she suggested and say hello to beautiful hair,"May 18, 2021  7:51:02 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/an-ayurvedic-doctor-shares-what-to-eat-for-healthy-hair-check-it-out-here-7317202/
1959,Plasma therapy: Milind Soman shares he ‘didn’t have enough antibodies’ for donation,"""Low antibody count means I had mild symptoms and that I have enough to fight another infection, but not enough that I can help other people,"" he wrote","May 17, 2021 8:50:04 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/donating-plasma-milind-soman-shares-he-didnt-have-enough-antibodies-for-donation-7318721/
1960,Make mouthwatering gulab jamun malpuas with this recipe,"""A fusion version of our favourite malpua with some gulab jamuns to twist the tale,” chef Sanjeev Kapoor wrote on Instagram","May 17, 2021 8:00:19 pm",Lifestyle,https://indianexpress.com/article/lifestyle/food-wine/make-mouthwatering-gulab-jamun-malpuas-with-chef-sanjeev-kapoors-recipe-7316266/
1961,‘Nothing more important than health of loved ones’: What India’s Adline Castelino said in her Miss Universe speech,Adline Castelino from India finished fourth. The model and beauty pageant titleholder was crowned as Miss Diva Universe 2020,"May 17, 2021 7:10:37 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/nothing-more-important-than-health-of-loved-ones-what-indias-adline-castelino-said-in-her-miss-universe-speech-7318816/
1962,COVID 19: Is plasma therapy effective? A doctor explains,"In SARS-CoV-2 infected individuals, 90-99 per cent of individuals develop detectable neutralising antibodies within four weeks following infection","May 17, 2021 6:20:09 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/covid-19-plasma-therapy-effectiveness-studies-7318119/
1963,UK royal family invites people to mark Queen Elizabeth II’s platinum jubilee by planting trees,All the new trees planted across the country will reportedly be logged on an interactive map,"May 17, 2021 5:30:32 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/uk-royal-family-invites-people-to-plant-trees-to-mark-queen-elizabeth-iis-platinum-jubilee-7318765/
1964,Lockdown essentials: Stock your pantry with these nutritious foods,"""Plan meals that contain adequate fats, fibre, proteins, complex carbohydrates and micronutrients. You can get vitamins, minerals and phytonutrients from vegetables and fruits,"" said Lovneet Batra","May 17, 2021 4:40:01 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/covid-19-lockdown-pantry-stock-checklist-healthy-foods-7311842/
1965,‘Pray for Myanmar’: Miss Universe contestant holds powerful sign while walking the ramp,"""I would like to urge everyone to speak about Myanmar,"" the Miss Universe contestant urged","May 17, 2021 4:15:36 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/pray-for-myanmar-miss-universe-contestant-holds-powerful-sign-while-walking-ramp-7318500/
1966,Herd community? Elephants show us how to coexist,The organisers hope to highlight the need for coexistence with wild animals after lockdowns during the COVID-19 pandemic slowed down human activity and helped some threatened species to recover.,"May 17, 2021 3:46:01 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/herd-community-elephants-show-us-how-to-coexist-7318603/
1967,"Fact check: Cow dung can’t cure Covid-19, may cause black fungal infection",Doctors say there is no evidence to prove cow dung can cure COVID-19,"May 17, 2021 3:00:48 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/fact-check-cow-dung-cant-cure-covid-19-may-cause-black-fungal-infection-7314872/
1968,"On Nushrratt Bharuccha’s birthday, a look at her impeccable style game",Which fashion tip would you like to incorporate in your wardrobe?,"May 17, 2021 2:10:47 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/on-nushrratt-bharuccha-birthday-out-the-5-best-style-cues-she-gave-us-7318229/
1969,"World Hypertension Day: Know about its symptoms, warning signs and treatment","The best treatment is to make healthy changes to your lifestyle. One needs to take a step-wise approach beginning with diet, weight loss, and lifestyle changes along with medications","May 17, 2021 1:20:54 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/world-hypertension-day-know-about-its-symptoms-warning-signs-and-treatment-7318366/
1970,‘Right now is too despondent a time to be able to play music’: Mohit Chauhan,"The singer, who has given us soulful numbers like 'Tum Se Hi', 'Tujhe Bhula Diya', 'Kun Faya Kun', and others, talks about the healing power of music, and the need for people to show love and compassion in these difficult times ","May 17, 2021 12:30:35 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/mohit-chauhan-music-pandemic-covid-19-crowdfunding-social-media-live-concert-gigs-mental-health-physical-health-fitness-animal-lover-singing-songs-7312696/
1971,"Plasma therapy not effective, likely to be dropped from clinical management guidelines on COVID-19","The decision to remove it from the guidelines comes in the backdrop of some clinicians and scientists writing to Principal Scientific Advisor K VijayRaghavan cautioning against the ""irrational and non-scientific use"" of convalescent plasma for COVID-19 in the country","May 17, 2021 11:35:02 am",Lifestyle,https://indianexpress.com/article/lifestyle/health/plasma-therapy-not-effective-likely-to-be-dropped-from-clinical-management-guidelines-on-covid-19-7318315/
1972,Miss Universe 2020: Miss Mexico Andrea Meza takes home the coveted crown,"India was represented by Adline Castelino, a model and beauty pageant titleholder, who came fourth. She was crowned as Miss Diva Universe 2020","May 17, 2021 10:50:28 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/miss-universe-2020-miss-mexico-andrea-meza-crown-pandemic-women-rights-7318166/
1973,World Hypertension Day: Simple tips to ensure accurate blood pressure measurement,"""India has a high prevalence of hypertension with almost one in every three Indian adults above the age of 60 being affected. The estimated prevalence of hypertension in our country is 29.8 per cent,"" said Dr S N Narasingan","May 17, 2021  5:45:22 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/world-hypertension-day-accurate-blood-pressure-measurement-tips-7315155/
1974,‘Won’t let the pandemic get the best of me’: Sameera Reddy shares motivational post on fitness,"""I finally feel all the effort I am taking is paying off and I’m feeling a bit energetic. I’m 88 kgs""","May 17, 2021 9:10:32 am",Lifestyle,https://indianexpress.com/article/lifestyle/fitness/pandemic-sameera-reddy-motivation-fitness-weight-loss-7314851/
1975,‘Bringing about change cannot just be the responsibility of those who need it most’: Anne Hathaway,"""Let us honour our own parents' sacrifice by creating a path for a fairer, farther-reaching truth to define all our lives, especially the lives of our children,"" she said","May 17, 2021 8:20:35 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-positive/bringing-about-change-cannot-just-be-the-responsibility-of-those-who-need-it-most-anne-hathaway-7314865/
1976,"Janet Jackson’s Rhythm Nation jacket sells for more than $81,000",The Rhythm Nation cropped black jacket with metal hardware was one of the highlights of a three-day sale of stage costumes and other memorabilia amassed over four decades by the singer.,"May 16, 2021 11:20:40 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/janet-jacksons-rhythm-nation-jacket-sells-for-more-than-81000-7316550/
1977,‘I am so proud of you’: Kamala Harris congratulates stepdaughter Ella Emhoff on her graduation,"""Keep dreaming with ambition and there is nothing you cannot achieve. Love, Momala,"" the US vice president wrote ","May 16, 2021 10:30:33 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/kamala-harris-congratulates-stepdaughter-ella-emhoff-after-college-graduation-7317609/
1978,Rock legend Alice Cooper to auction off Andy Warhol artwork,"According to Cooper, the artwork was a birthday gift in the ’70s from a girlfriend who was friends with Warhol.","May 16, 2021 9:40:54 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/rock-legend-alice-cooper-to-auction-off-andy-warhol-artwork-little-electric-chair-7316542/
1979,James Corden finally understands weight loss after trying ‘every single diet in the world’,"""I've done them all, and what I've realised is the notion of going on a diet is wrong""","May 17, 2021  5:44:13 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/james-corden-finally-understands-weight-loss-after-trying-every-single-diet-in-the-world-7317708/
1980,‘Halston’ is now streaming on Netflix; find out more about the designer,"He was catapulted to stardom when he designed the famous pillbox hat for Jacqueline Kennedy, which she wore at the inauguration of her husband US president John F Kennedy, in 1961","May 16, 2021 8:00:49 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/halston-netflix-designer-7317469/
1981,What is CBD oil and how does it benefit your pets?,"If you are a pet parent, try CBD oil; it is therapy for your fur buddy ","May 16, 2021 7:10:40 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/cbd-oil-benefits-pets-7317018/
1982,Madhuri Dixit impresses again in her latest photos; take a look,Which is your favourite look?,"May 16, 2021 6:20:02 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/madhuri-dixit-looks-lovely-in-current-photos-check-out-the-pictures-7317252/
1983,Covid preparedness at home: Four basic things you need to know,"In this pandemic, every fever is Covid, unless proven otherwise, says a doctor ","May 16, 2021 5:25:46 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/covid-preparedness-at-home-four-basic-things-you-need-to-know-7317484/
1984,Why Megan Fox gave boyfriend Machine Gun Kelly a vial of her blood: ‘She gave me her DNA’,"""She was going to Bulgaria, and so I was kind of freaking out...""","May 16, 2021 4:16:34 pm",Lifestyle,https://indianexpress.com/article/lifestyle/feelings/why-megan-fox-gave-boyfriend-machine-gun-kelly-a-vial-of-her-blood-she-gave-me-her-dna-7317328/
1985,Sumona Chakravarti shares she suffers from stage IV endometriosis: What is the disorder?,She wrote a long message informing that she has been battling endometriosis since 2011,"May 17, 2021  5:52:06 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/sumona-chakravarti-shares-she-suffers-from-stage-iv-endometriosis-what-is-the-disorder-7317074/
1986,Picasso oil painting sells for over $100 million at New York auction,"After an intense bidding war, the Picasso was snapped up by an online bidder in California, Christie's said.","May 16, 2021 2:10:58 pm",Lifestyle,https://indianexpress.com/article/lifestyle/art-and-culture/picasso-oil-painting-sells-for-over-100-million-at-new-york-auction-woman-sitting-near-a-window-7316549/
1987,What’s a Sunday without parathas? A fool-proof technique to make them gluten-free,Craving paranthas this weeked? We have you covered!,"May 16, 2021 1:20:40 pm",Lifestyle,https://indianexpress.com/article/lifestyle/food-wine/gluten-free-paratha-recipe-millet-healthy-eating-7317140/
1988,Watch: Shruti Seth performs a yoga asana with the help of a chair,"This yoga asana has numerous benefits. Not only does it benefit the lower body and help with a good stretching of the legs, it also helps to keep the spine healthy","May 16, 2021 12:15:53 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fitness/watch-shruti-seth-performs-a-yoga-asana-with-the-help-of-a-chair-7317206/
1989,‘I’m finally here’: Greece formally opens to tourists,Foreign tourists will be allowed in Greece if they have been vaccinated or can show negative COVID-19 test results,"May 16, 2021 11:09:19 am",Lifestyle,https://indianexpress.com/article/lifestyle/destination-of-the-week/im-finally-here-greece-formally-opens-to-tourists-7317133/
1990,Sunday Zodiac: Planetary positions and their effect on health; here’s what to know,"Pandit Jagannath Guruji -- astrologer, prophesier, philanthropist -- explains what you can do for your health","May 16, 2021 10:15:52 am",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/sunday-zodiac-health-diet-eating-pandemic-7315796/
1991,Why get the COVID-19 vaccine? A doc explains the benefits,"With the second wave of Covid infection showing no respite, our best bet is in getting vaccinated","May 16, 2021 9:10:22 am",Lifestyle,https://indianexpress.com/article/lifestyle/health/covid19-vaccine-covishield-covaxin-benefits-update-jab-india-7289791/
1992,Gucci marks 100 years with exhibit on Michele code-breaking,"The exhibition will be reproduced in seven cities, including Shanghai, Tokyo, Sydney and Seoul","May 15, 2021 10:30:27 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/gucci-marks-100-years-with-exhibit-on-michele-code-breaking-7315878/
1993,Jill Biden carries bag featuring portraits of her pets; here’s how much it costs,"The purse featured the faces of the Biden’s German shepherds Major and Champ, as well as her initial painted in white","May 15, 2021 9:40:04 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/jill-biden-carries-bag-featuring-portraits-of-pet-dogs-cost-7316151/
1994,Immerse yourself in indigenous culture,"Here are some destinations that spotlight Indigenous culture, from Virginia to California","May 15, 2021 8:30:28 pm",Lifestyle,https://indianexpress.com/article/lifestyle/destination-of-the-week/indigenous-culture-destination-native-americans-7315850/
1995,‘Stop Asian Hate’: Miss Universe Singapore makes statement against racism with outfit,Miss Universe Singapore Bernadette Belle’s national costume was inspired by Singapore’s national flag,"May 15, 2021 8:00:40 pm",Lifestyle,https://indianexpress.com/article/lifestyle/fashion/stop-asian-hate-miss-universe-singapore-makes-statement-against-racism-outfit-7316193/
1996,Prince Harry thought about quitting royal life in his 20s,Prince Harry talked about wanting to leave the leave Royal family due to continuous media scrutiny and how liberated he feels living in the US now. ,"May 15, 2021 7:10:05 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/prince-harry-thought-about-quitting-royal-life-in-his-20s-7316063/
1997,Cold pressed and regular oils: Know the differences,"""It is hard to determine the difference between the two kinds of oil while cooking or tasting food, but both of them have different nutritional content, physiological and chemical properties,"" said Arthi Raguram","May 15, 2021 6:20:37 pm",Lifestyle,https://indianexpress.com/article/lifestyle/health/cold-pressed-and-regular-oils-know-the-differences-7315131/
1998,"‘Sonam is my muse in styling and films, we will always work together’: Rhea Kapoor","""People have different ideas of how Sonam and I actually are. I know they misconstrue how Sonam is, but if I speak for myself, I am pretty laid back and not very fussy. I am just very pragmatic,"" she says","May 15, 2021 5:30:28 pm",Lifestyle,https://indianexpress.com/article/lifestyle/life-style/rhea-kapoor-interview-sonam-kapoor-photos-7313597/
1999,Portuguese hotels ‘excited’ to welcome back UK tourists from Monday,"Tourists from Britain must present evidence of a negative PCR taken 72 hours before departure, said the Turismo de Portugal authority, part of the Economy Ministry.","May 15, 2021 5:00:38 pm",Lifestyle,https://indianexpress.com/article/lifestyle/destination-of-the-week/portuguese-hotels-excited-to-welcome-back-uk-tourists-from-monday-7316012/
